OCCUR_DATE,OCCUR_TIME,BORO,LOC_CLASSFCTN_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,VIC_AGE_GROUP,VIC_SEX,Low_income_Housing_Mean,Households_Receiving_Benefits_Mean,Poverty_Rate_Median,Income_Median
04/16/2017,21:45:00,BRONX,unknown,True,25-44,M,25-44,M,2494,931,0.264,19487
05/15/2014,19:06:00,QUEENS,unknown,False,unknown,M,18-24,M,566,466,0.1965,28627
08/27/2011,01:19:00,BROOKLYN,unknown,True,unknown,unknown,25-44,M,2670,838,0.221,25924
07/17/2015,20:55:00,BRONX,unknown,True,18-24,M,18-24,M,2494,931,0.264,19487
03/26/2016,00:05:00,STATEN ISLAND,unknown,False,<18,M,18-24,M,524,318,0.144,35413
08/31/2021,23:53:00,MANHATTAN,unknown,False,<18,M,18-24,M,4036,699,0.144,45959
08/15/2020,01:08:00,BROOKLYN,unknown,False,18-24,M,18-24,M,2670,838,0.221,25924
06/20/2006,23:26:00,MANHATTAN,unknown,False,18-24,M,<18,M,4036,699,0.144,45959
08/31/2020,17:08:00,BROOKLYN,unknown,True,25-44,M,45-64,M,2670,838,0.221,25924
08/05/2018,23:30:00,MANHATTAN,unknown,False,unknown,unknown,<18,M,4036,699,0.144,45959
04/26/2009,02:53:00,BROOKLYN,unknown,True,unknown,unknown,18-24,M,2670,838,0.221,25924
09/04/2006,02:55:00,BROOKLYN,unknown,False,18-24,M,<18,F,2670,838,0.221,25924
09/23/2008,02:04:00,QUEENS,unknown,False,45-64,M,25-44,F,566,466,0.1965,28627
11/04/2019,13:40:00,BRONX,unknown,False,45-64,M,25-44,M,2494,931,0.264,19487
03/31/2010,05:38:00,QUEENS,unknown,False,unknown,unknown,25-44,M,566,466,0.1965,28627
10/15/2008,19:13:00,MANHATTAN,unknown,False,25-44,M,25-44,F,4036,699,0.144,45959
01/03/2013,04:10:00,QUEENS,unknown,False,unknown,unknown,25-44,M,566,466,0.1965,28627
11/02/2021,19:20:00,QUEENS,unknown,True,18-24,M,45-64,M,566,466,0.1965,28627
01/07/2020,21:00:00,BRONX,unknown,False,25-44,F,45-64,M,2494,931,0.264,19487
12/11/2016,19:35:00,BRONX,unknown,False,18-24,M,18-24,F,2494,931,0.264,19487
10/01/2009,21:55:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
05/21/2018,12:47:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
07/04/2008,14:00:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
05/23/2015,01:25:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
10/19/2013,02:15:00,BRONX,unknown,True,18-24,M,25-44,M,2494,931,0.264,19487
05/29/2009,22:17:00,BROOKLYN,unknown,False,unknown,M,45-64,M,2670,838,0.221,25924
08/01/2006,21:59:00,BRONX,unknown,True,18-24,M,18-24,M,2494,931,0.264,19487
08/03/2006,03:15:00,BROOKLYN,unknown,False,unknown,unknown,unknown,F,2670,838,0.221,25924
10/15/2006,23:51:00,BRONX,unknown,False,unknown,M,25-44,M,2494,931,0.264,19487
01/15/2009,02:59:00,BROOKLYN,unknown,False,unknown,M,18-24,F,2670,838,0.221,25924
04/27/2013,01:30:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
09/13/2008,22:13:00,QUEENS,unknown,False,25-44,M,18-24,M,566,466,0.1965,28627
02/17/2006,16:43:00,QUEENS,unknown,False,unknown,M,45-64,M,566,466,0.1965,28627
11/15/2020,09:37:00,BROOKLYN,unknown,True,unknown,unknown,25-44,M,2670,838,0.221,25924
08/24/2014,07:33:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
07/04/2006,02:45:00,QUEENS,unknown,False,unknown,M,25-44,M,566,466,0.1965,28627
02/11/2012,04:00:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
06/24/2012,04:46:00,BRONX,unknown,False,18-24,M,<18,M,2494,931,0.264,19487
05/03/2009,02:59:00,BROOKLYN,unknown,False,25-44,M,<18,M,2670,838,0.221,25924
05/06/2010,18:58:00,BRONX,unknown,True,unknown,unknown,18-24,M,2494,931,0.264,19487
03/14/2020,00:01:00,STATEN ISLAND,unknown,False,unknown,unknown,25-44,M,524,318,0.144,35413
03/09/2013,00:50:00,QUEENS,unknown,False,unknown,unknown,25-44,M,566,466,0.1965,28627
10/06/2006,18:30:00,QUEENS,unknown,False,18-24,M,18-24,M,566,466,0.1965,28627
11/22/2021,19:00:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
08/08/2016,18:35:00,BRONX,unknown,False,unknown,unknown,45-64,M,2494,931,0.264,19487
12/20/2008,21:00:00,QUEENS,unknown,True,25-44,M,18-24,M,566,466,0.1965,28627
04/05/2008,02:51:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
09/03/2007,23:18:00,BROOKLYN,unknown,True,<18,M,25-44,M,2670,838,0.221,25924
11/15/2009,02:38:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
11/20/2011,19:10:00,BROOKLYN,unknown,False,unknown,unknown,45-64,M,2670,838,0.221,25924
11/14/2016,01:12:00,MANHATTAN,unknown,False,25-44,M,25-44,M,4036,699,0.144,45959
04/10/2011,13:45:00,BROOKLYN,unknown,False,18-24,M,18-24,M,2670,838,0.221,25924
01/04/2008,18:50:00,QUEENS,unknown,False,unknown,M,18-24,M,566,466,0.1965,28627
03/21/2007,20:58:00,QUEENS,unknown,False,unknown,M,25-44,M,566,466,0.1965,28627
10/27/2013,03:00:00,MANHATTAN,unknown,False,unknown,unknown,18-24,M,4036,699,0.144,45959
05/14/2008,21:56:00,BROOKLYN,unknown,False,25-44,M,25-44,M,2670,838,0.221,25924
08/26/2012,01:05:00,BRONX,unknown,False,18-24,M,25-44,M,2494,931,0.264,19487
08/19/2018,02:40:00,BROOKLYN,unknown,False,unknown,unknown,45-64,M,2670,838,0.221,25924
12/31/2018,16:56:00,MANHATTAN,unknown,True,25-44,M,45-64,M,4036,699,0.144,45959
08/11/2007,01:57:00,QUEENS,unknown,False,18-24,M,18-24,M,566,466,0.1965,28627
07/01/2009,23:02:00,MANHATTAN,unknown,False,unknown,M,<18,F,4036,699,0.144,45959
11/26/2011,11:41:00,BROOKLYN,unknown,False,unknown,unknown,45-64,M,2670,838,0.221,25924
03/21/2019,21:25:00,BROOKLYN,unknown,False,18-24,M,45-64,F,2670,838,0.221,25924
07/20/2020,22:19:00,QUEENS,unknown,False,unknown,unknown,25-44,M,566,466,0.1965,28627
09/17/2020,16:00:00,BRONX,unknown,True,25-44,F,25-44,M,2494,931,0.264,19487
09/02/2019,05:30:00,BRONX,unknown,False,25-44,M,18-24,M,2494,931,0.264,19487
11/27/2018,20:29:00,BRONX,unknown,False,<18,M,<18,F,2494,931,0.264,19487
05/15/2021,20:30:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
05/01/2006,21:45:00,BROOKLYN,unknown,False,unknown,unknown,<18,M,2670,838,0.221,25924
06/07/2007,14:36:00,BROOKLYN,unknown,True,unknown,unknown,65+,M,2670,838,0.221,25924
03/04/2007,06:35:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
05/18/2011,17:30:00,BROOKLYN,unknown,False,unknown,unknown,<18,M,2670,838,0.221,25924
08/16/2015,22:15:00,BROOKLYN,unknown,True,unknown,unknown,25-44,M,2670,838,0.221,25924
07/08/2006,22:55:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
08/14/2016,04:38:00,BRONX,unknown,True,18-24,M,25-44,M,2494,931,0.264,19487
07/17/2020,04:00:00,BRONX,unknown,False,<18,M,25-44,M,2494,931,0.264,19487
02/17/2020,22:28:00,QUEENS,unknown,False,unknown,unknown,18-24,F,566,466,0.1965,28627
08/08/2010,01:54:00,MANHATTAN,unknown,False,unknown,M,25-44,M,4036,699,0.144,45959
09/05/2015,20:24:00,BROOKLYN,unknown,True,25-44,M,25-44,M,2670,838,0.221,25924
07/07/2018,23:45:00,BRONX,unknown,False,45-64,M,45-64,M,2494,931,0.264,19487
12/06/2011,22:43:00,BRONX,unknown,False,25-44,M,25-44,M,2494,931,0.264,19487
12/31/2011,01:50:00,BRONX,unknown,True,18-24,M,18-24,M,2494,931,0.264,19487
07/30/2020,10:55:00,MANHATTAN,unknown,False,unknown,unknown,45-64,M,4036,699,0.144,45959
01/22/2017,14:26:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
09/27/2012,22:53:00,STATEN ISLAND,unknown,False,18-24,M,18-24,M,524,318,0.144,35413
05/29/2006,14:49:00,BROOKLYN,unknown,False,unknown,unknown,<18,F,2670,838,0.221,25924
01/17/2008,20:26:00,MANHATTAN,unknown,False,25-44,M,25-44,M,4036,699,0.144,45959
09/16/2014,23:30:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
05/05/2013,01:30:00,MANHATTAN,unknown,False,18-24,M,25-44,M,4036,699,0.144,45959
05/18/2008,02:02:00,QUEENS,unknown,False,18-24,F,18-24,M,566,466,0.1965,28627
11/13/2016,02:05:00,MANHATTAN,unknown,False,25-44,F,25-44,F,4036,699,0.144,45959
11/27/2012,19:30:00,MANHATTAN,unknown,False,25-44,M,18-24,M,4036,699,0.144,45959
06/12/2006,20:45:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
05/02/2014,14:45:00,BROOKLYN,unknown,False,25-44,M,18-24,M,2670,838,0.221,25924
11/16/2009,20:28:00,BRONX,unknown,True,<18,M,45-64,F,2494,931,0.264,19487
04/30/2011,15:21:00,BROOKLYN,unknown,False,18-24,unknown,18-24,M,2670,838,0.221,25924
06/16/2012,22:40:00,BROOKLYN,unknown,True,unknown,unknown,25-44,M,2670,838,0.221,25924
02/18/2009,10:00:00,QUEENS,unknown,False,25-44,M,18-24,F,566,466,0.1965,28627
06/01/2015,21:37:00,MANHATTAN,unknown,False,unknown,unknown,18-24,M,4036,699,0.144,45959
11/22/2021,10:49:00,QUEENS,unknown,False,unknown,unknown,18-24,M,566,466,0.1965,28627
08/16/2020,00:30:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
06/08/2007,04:37:00,BROOKLYN,unknown,False,<18,M,18-24,M,2670,838,0.221,25924
06/28/2014,22:19:00,QUEENS,unknown,True,unknown,unknown,25-44,M,566,466,0.1965,28627
10/06/2016,00:20:00,MANHATTAN,unknown,False,unknown,unknown,<18,M,4036,699,0.144,45959
04/24/2006,18:46:00,BRONX,unknown,False,unknown,M,18-24,F,2494,931,0.264,19487
06/02/2013,02:36:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
07/30/2007,22:14:00,BROOKLYN,unknown,False,18-24,M,18-24,M,2670,838,0.221,25924
09/01/2021,03:14:00,BRONX,unknown,True,unknown,unknown,25-44,M,2494,931,0.264,19487
03/21/2008,00:11:00,BROOKLYN,unknown,True,18-24,M,25-44,M,2670,838,0.221,25924
04/27/2011,13:20:00,BROOKLYN,unknown,True,25-44,M,45-64,F,2670,838,0.221,25924
06/28/2006,13:31:00,BROOKLYN,unknown,False,25-44,M,18-24,M,2670,838,0.221,25924
05/20/2012,03:57:00,BRONX,unknown,False,18-24,M,45-64,M,2494,931,0.264,19487
11/10/2012,21:17:00,BRONX,unknown,False,25-44,M,<18,M,2494,931,0.264,19487
05/05/2006,21:00:00,BROOKLYN,unknown,False,<18,M,18-24,M,2670,838,0.221,25924
01/05/2012,17:51:00,STATEN ISLAND,unknown,False,unknown,unknown,18-24,M,524,318,0.144,35413
05/09/2012,10:50:00,QUEENS,unknown,False,unknown,unknown,25-44,M,566,466,0.1965,28627
05/19/2017,15:44:00,BROOKLYN,unknown,False,45-64,M,25-44,M,2670,838,0.221,25924
11/20/2008,23:57:00,MANHATTAN,unknown,False,unknown,unknown,25-44,M,4036,699,0.144,45959
11/27/2010,22:51:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
02/12/2009,18:50:00,QUEENS,unknown,True,unknown,unknown,25-44,M,566,466,0.1965,28627
08/15/2011,15:28:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
11/04/2017,00:25:00,MANHATTAN,unknown,False,18-24,M,18-24,M,4036,699,0.144,45959
03/09/2015,17:30:00,STATEN ISLAND,unknown,False,18-24,M,18-24,F,524,318,0.144,35413
02/11/2007,15:50:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
12/15/2011,22:01:00,BRONX,unknown,True,18-24,M,18-24,M,2494,931,0.264,19487
08/15/2020,16:45:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
06/01/2007,02:17:00,BROOKLYN,unknown,True,unknown,unknown,25-44,M,2670,838,0.221,25924
12/03/2021,23:15:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
11/02/2018,19:28:00,BROOKLYN,unknown,True,<18,M,25-44,M,2670,838,0.221,25924
10/04/2006,21:30:00,BRONX,unknown,False,25-44,M,18-24,M,2494,931,0.264,19487
11/29/2009,04:07:00,MANHATTAN,unknown,True,unknown,unknown,25-44,M,4036,699,0.144,45959
08/07/2009,23:59:00,BRONX,unknown,True,25-44,M,18-24,M,2494,931,0.264,19487
04/12/2010,18:34:00,BROOKLYN,unknown,False,unknown,M,18-24,M,2670,838,0.221,25924
10/04/2010,02:49:00,QUEENS,unknown,True,unknown,unknown,25-44,M,566,466,0.1965,28627
12/26/2021,12:20:00,QUEENS,unknown,True,unknown,unknown,25-44,M,566,466,0.1965,28627
02/13/2016,19:14:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
12/05/2011,08:53:00,QUEENS,unknown,False,45-64,M,45-64,F,566,466,0.1965,28627
11/19/2021,21:57:00,STATEN ISLAND,unknown,False,25-44,M,45-64,M,524,318,0.144,35413
05/14/2021,23:04:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
07/28/2020,22:19:00,MANHATTAN,unknown,False,25-44,M,25-44,M,4036,699,0.144,45959
09/16/2014,14:59:00,BRONX,unknown,False,18-24,M,25-44,M,2494,931,0.264,19487
04/14/2006,19:35:00,BROOKLYN,unknown,False,25-44,M,18-24,M,2670,838,0.221,25924
08/14/2007,21:38:00,MANHATTAN,unknown,False,<18,M,<18,M,4036,699,0.144,45959
07/29/2012,03:15:00,BRONX,unknown,False,25-44,M,25-44,M,2494,931,0.264,19487
06/20/2016,12:58:00,MANHATTAN,unknown,False,18-24,M,18-24,M,4036,699,0.144,45959
07/05/2021,04:21:00,BROOKLYN,unknown,False,25-44,M,25-44,M,2670,838,0.221,25924
08/05/2015,16:00:00,BRONX,unknown,False,unknown,unknown,<18,M,2494,931,0.264,19487
04/12/2014,08:01:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
03/20/2009,20:02:00,BROOKLYN,unknown,False,18-24,M,25-44,M,2670,838,0.221,25924
10/09/2021,16:24:00,MANHATTAN,unknown,False,18-24,M,18-24,M,4036,699,0.144,45959
09/02/2006,00:26:00,BROOKLYN,unknown,False,18-24,M,18-24,M,2670,838,0.221,25924
08/06/2021,20:12:00,MANHATTAN,unknown,False,25-44,M,25-44,M,4036,699,0.144,45959
03/22/2009,01:57:00,BROOKLYN,unknown,True,18-24,M,18-24,F,2670,838,0.221,25924
08/02/2012,00:50:00,BROOKLYN,unknown,False,<18,M,25-44,M,2670,838,0.221,25924
11/29/2020,19:25:00,MANHATTAN,unknown,False,25-44,M,45-64,M,4036,699,0.144,45959
03/20/2010,00:16:00,BRONX,unknown,False,unknown,M,<18,M,2494,931,0.264,19487
12/31/2008,12:21:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
08/05/2011,00:31:00,MANHATTAN,unknown,False,unknown,unknown,18-24,F,4036,699,0.144,45959
08/19/2021,20:32:00,BROOKLYN,unknown,False,45-64,M,45-64,F,2670,838,0.221,25924
02/20/2010,14:49:00,BROOKLYN,unknown,False,18-24,M,18-24,M,2670,838,0.221,25924
01/10/2006,16:56:00,BROOKLYN,unknown,False,18-24,M,18-24,M,2670,838,0.221,25924
01/22/2010,00:01:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
11/19/2012,15:23:00,BROOKLYN,unknown,False,unknown,unknown,25-44,F,2670,838,0.221,25924
02/08/2013,03:24:00,BRONX,unknown,False,18-24,M,25-44,M,2494,931,0.264,19487
08/25/2010,23:10:00,BROOKLYN,unknown,False,25-44,M,18-24,M,2670,838,0.221,25924
06/03/2021,23:30:00,BROOKLYN,unknown,False,25-44,F,25-44,F,2670,838,0.221,25924
09/07/2008,02:00:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
01/01/2008,03:28:00,BRONX,unknown,False,unknown,M,18-24,M,2494,931,0.264,19487
08/02/2009,02:40:00,MANHATTAN,unknown,False,unknown,unknown,18-24,M,4036,699,0.144,45959
10/13/2007,00:24:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
04/21/2015,10:20:00,MANHATTAN,unknown,False,25-44,M,25-44,M,4036,699,0.144,45959
12/29/2007,16:47:00,BROOKLYN,unknown,False,unknown,M,25-44,M,2670,838,0.221,25924
07/21/2012,17:55:00,BROOKLYN,unknown,True,25-44,M,18-24,M,2670,838,0.221,25924
02/04/2012,21:13:00,BROOKLYN,unknown,True,unknown,unknown,25-44,M,2670,838,0.221,25924
06/22/2009,01:51:00,BROOKLYN,unknown,False,unknown,M,18-24,M,2670,838,0.221,25924
03/27/2010,04:07:00,STATEN ISLAND,unknown,False,18-24,M,18-24,M,524,318,0.144,35413
02/11/2009,08:58:00,BRONX,unknown,False,<18,M,45-64,F,2494,931,0.264,19487
04/21/2015,15:36:00,BROOKLYN,unknown,False,25-44,M,25-44,M,2670,838,0.221,25924
06/15/2021,14:20:00,QUEENS,unknown,False,25-44,M,18-24,M,566,466,0.1965,28627
09/27/2019,20:40:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
01/04/2021,19:30:00,BRONX,unknown,False,unknown,unknown,25-44,F,2494,931,0.264,19487
02/09/2013,23:57:00,BRONX,unknown,True,18-24,M,18-24,M,2494,931,0.264,19487
02/11/2010,21:50:00,BRONX,unknown,False,unknown,M,18-24,M,2494,931,0.264,19487
12/21/2010,18:48:00,BROOKLYN,unknown,False,18-24,M,18-24,M,2670,838,0.221,25924
07/05/2020,04:22:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
09/03/2010,01:02:00,BROOKLYN,unknown,False,25-44,M,18-24,M,2670,838,0.221,25924
10/23/2019,19:53:00,QUEENS,unknown,True,18-24,M,18-24,M,566,466,0.1965,28627
05/26/2012,22:36:00,STATEN ISLAND,unknown,False,unknown,unknown,18-24,F,524,318,0.144,35413
03/05/2020,10:48:00,MANHATTAN,unknown,False,18-24,F,25-44,M,4036,699,0.144,45959
07/04/2007,13:54:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
05/23/2011,21:50:00,BRONX,unknown,False,25-44,M,18-24,M,2494,931,0.264,19487
08/13/2021,16:10:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
07/02/2015,03:25:00,MANHATTAN,unknown,False,25-44,M,25-44,M,4036,699,0.144,45959
05/18/2021,23:27:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
10/03/2019,01:45:00,BROOKLYN,unknown,True,unknown,unknown,25-44,M,2670,838,0.221,25924
05/28/2007,19:15:00,BROOKLYN,unknown,True,unknown,unknown,18-24,M,2670,838,0.221,25924
08/30/2007,19:40:00,BRONX,unknown,False,unknown,M,18-24,M,2494,931,0.264,19487
02/24/2008,01:49:00,BRONX,unknown,False,18-24,M,25-44,M,2494,931,0.264,19487
06/15/2009,23:40:00,MANHATTAN,unknown,False,18-24,M,<18,M,4036,699,0.144,45959
03/11/2017,21:34:00,BROOKLYN,unknown,False,18-24,M,18-24,M,2670,838,0.221,25924
12/14/2010,20:03:00,MANHATTAN,unknown,False,unknown,M,<18,M,4036,699,0.144,45959
08/24/2020,22:16:00,BROOKLYN,unknown,False,unknown,unknown,<18,M,2670,838,0.221,25924
05/09/2019,09:23:00,BROOKLYN,unknown,False,25-44,M,25-44,M,2670,838,0.221,25924
06/13/2016,12:55:00,BRONX,unknown,False,25-44,M,45-64,M,2494,931,0.264,19487
08/17/2008,00:01:00,BRONX,unknown,False,unknown,M,45-64,M,2494,931,0.264,19487
03/10/2007,23:35:00,BROOKLYN,unknown,False,unknown,M,18-24,M,2670,838,0.221,25924
05/05/2015,19:32:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
11/04/2018,03:30:00,MANHATTAN,unknown,False,unknown,unknown,18-24,M,4036,699,0.144,45959
07/14/2007,23:56:00,BROOKLYN,unknown,False,unknown,M,25-44,M,2670,838,0.221,25924
11/29/2011,00:12:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
12/10/2011,22:26:00,MANHATTAN,unknown,False,unknown,unknown,18-24,M,4036,699,0.144,45959
06/28/2019,17:35:00,BROOKLYN,unknown,False,18-24,M,25-44,F,2670,838,0.221,25924
09/03/2021,19:08:00,BRONX,unknown,False,25-44,M,25-44,M,2494,931,0.264,19487
12/31/2016,15:40:00,BROOKLYN,unknown,False,18-24,M,25-44,M,2670,838,0.221,25924
06/03/2012,16:51:00,MANHATTAN,unknown,False,25-44,M,18-24,M,4036,699,0.144,45959
08/20/2012,03:09:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
03/29/2008,04:14:00,QUEENS,unknown,False,<18,M,18-24,M,566,466,0.1965,28627
01/13/2013,11:24:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
05/08/2021,04:30:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
02/28/2006,01:20:00,BROOKLYN,unknown,True,unknown,unknown,45-64,M,2670,838,0.221,25924
01/03/2013,12:55:00,BRONX,unknown,False,25-44,M,18-24,F,2494,931,0.264,19487
11/08/2010,23:22:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
10/15/2011,02:24:00,BRONX,unknown,False,18-24,M,18-24,M,2494,931,0.264,19487
05/02/2010,19:13:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
03/21/2011,17:25:00,BROOKLYN,unknown,True,unknown,unknown,25-44,M,2670,838,0.221,25924
09/05/2017,15:45:00,QUEENS,unknown,False,18-24,M,18-24,M,566,466,0.1965,28627
12/24/2019,19:07:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
05/18/2007,23:39:00,BRONX,unknown,True,25-44,M,25-44,M,2494,931,0.264,19487
04/25/2015,02:17:00,BROOKLYN,unknown,False,25-44,M,25-44,M,2670,838,0.221,25924
07/15/2020,02:10:00,BROOKLYN,unknown,True,unknown,unknown,25-44,M,2670,838,0.221,25924
05/26/2006,20:08:00,QUEENS,unknown,False,25-44,M,25-44,M,566,466,0.1965,28627
08/25/2018,08:15:00,BRONX,unknown,False,25-44,M,25-44,M,2494,931,0.264,19487
03/27/2009,22:50:00,BROOKLYN,unknown,True,unknown,unknown,25-44,M,2670,838,0.221,25924
01/09/2018,23:36:00,BRONX,unknown,True,unknown,unknown,25-44,M,2494,931,0.264,19487
11/12/2014,00:10:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
06/02/2010,21:20:00,BRONX,unknown,False,unknown,M,<18,M,2494,931,0.264,19487
04/19/2019,00:12:00,QUEENS,unknown,False,25-44,M,45-64,M,566,466,0.1965,28627
09/04/2011,00:36:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
05/23/2008,21:25:00,BROOKLYN,unknown,False,18-24,M,18-24,M,2670,838,0.221,25924
04/11/2020,19:48:00,MANHATTAN,unknown,False,25-44,M,25-44,M,4036,699,0.144,45959
08/01/2009,00:30:00,BROOKLYN,unknown,False,45-64,M,18-24,M,2670,838,0.221,25924
11/07/2014,21:15:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
01/22/2009,12:43:00,BRONX,unknown,True,unknown,unknown,25-44,M,2494,931,0.264,19487
07/11/2010,00:43:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
10/27/2012,03:42:00,BRONX,unknown,False,18-24,M,18-24,M,2494,931,0.264,19487
03/31/2011,15:33:00,BRONX,unknown,True,25-44,M,45-64,M,2494,931,0.264,19487
12/21/2012,02:03:00,BRONX,unknown,False,25-44,M,18-24,M,2494,931,0.264,19487
06/15/2020,22:11:00,BRONX,unknown,False,25-44,M,25-44,M,2494,931,0.264,19487
10/07/2010,05:14:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
09/13/2017,22:04:00,MANHATTAN,unknown,True,18-24,M,<18,M,4036,699,0.144,45959
03/25/2013,21:03:00,QUEENS,unknown,False,unknown,unknown,25-44,M,566,466,0.1965,28627
09/17/2017,21:43:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
06/18/2021,19:10:00,BRONX,unknown,False,25-44,M,18-24,M,2494,931,0.264,19487
12/11/2021,13:42:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
09/20/2015,01:40:00,BROOKLYN,unknown,True,25-44,M,65+,M,2670,838,0.221,25924
07/06/2021,00:08:00,BROOKLYN,unknown,False,18-24,M,25-44,M,2670,838,0.221,25924
11/26/2015,01:30:00,BRONX,unknown,False,25-44,M,25-44,M,2494,931,0.264,19487
11/30/2008,09:30:00,MANHATTAN,unknown,False,unknown,unknown,<18,M,4036,699,0.144,45959
08/08/2021,00:30:00,BROOKLYN,unknown,False,unknown,unknown,45-64,M,2670,838,0.221,25924
08/03/2012,12:50:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
09/01/2008,01:08:00,BRONX,unknown,False,25-44,M,25-44,M,2494,931,0.264,19487
05/07/2011,22:47:00,QUEENS,unknown,False,unknown,unknown,18-24,M,566,466,0.1965,28627
11/05/2020,23:05:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
07/29/2018,01:09:00,QUEENS,unknown,False,25-44,M,25-44,M,566,466,0.1965,28627
04/29/2012,04:56:00,BROOKLYN,unknown,False,25-44,M,18-24,M,2670,838,0.221,25924
02/03/2008,23:33:00,QUEENS,unknown,False,unknown,M,18-24,M,566,466,0.1965,28627
05/07/2021,03:30:00,MANHATTAN,unknown,False,unknown,unknown,18-24,M,4036,699,0.144,45959
05/17/2020,23:42:00,QUEENS,unknown,False,25-44,M,18-24,M,566,466,0.1965,28627
04/15/2012,19:51:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
08/30/2009,23:37:00,BRONX,unknown,True,18-24,M,18-24,M,2494,931,0.264,19487
06/01/2020,19:14:00,BROOKLYN,unknown,False,18-24,M,18-24,M,2670,838,0.221,25924
10/01/2016,19:25:00,BRONX,unknown,True,45-64,M,25-44,M,2494,931,0.264,19487
01/02/2006,00:49:00,BROOKLYN,unknown,True,unknown,unknown,25-44,M,2670,838,0.221,25924
07/11/2021,01:09:00,BROOKLYN,unknown,False,<18,F,25-44,M,2670,838,0.221,25924
